id,nivel_permiso
CL0035784,megausuario
CL0035785,megausuario
CL0035786,megausuario
CL0035787,megausuario
CL0035788,superusuario
CL0035789,megausuario
CL0035790,megausuario
CL0035791,superusuario
CL0035792,megausuario
CL0035793,megausuario
CL0035794,superusuario
CL0035795,megausuario
CL0035796,superusuario
CL0035797,superusuario
CL0035798,superusuario
CL0035799,megausuario
CL0035800,superusuario
CL0035801,megausuario
CL0035802,megausuario
CL0035803,megausuario
CL0035804,superusuario
CL0035805,superusuario
CL0035806,megausuario
CL0035807,superusuario
CL0035808,megausuario
CL0035809,superusuario
CL0035810,superusuario
CL0035811,superusuario
CL0035812,superusuario
CL0035813,superusuario
CL0035814,superusuario
CL0035815,megausuario
CL0035816,superusuario
CL0035817,megausuario
CL0035818,megausuario
CL0035819,megausuario
CL0035820,megausuario
CL0035821,superusuario
CL0035822,megausuario
CL0035823,megausuario
CL0035824,superusuario
CL0035825,megausuario
CL0035826,superusuario
CL0035827,megausuario
CL0035828,megausuario
CL0035829,megausuario
CL0035830,superusuario
CL0035831,superusuario
CL0035832,megausuario
CL0035833,megausuario
CL0035834,megausuario
CL0035835,superusuario
CL0035836,megausuario
CL0035837,superusuario
CL0035838,megausuario
CL0035839,megausuario
CL0035840,megausuario
CL0035841,superusuario
CL0035842,superusuario
CL0035843,superusuario
CL0035844,megausuario
CL0035845,superusuario
CL0035846,megausuario
CL0035847,superusuario
CL0035848,megausuario
CL0035849,superusuario
CL0035850,superusuario
CL0035851,megausuario
CL0035852,superusuario
CL0035853,superusuario
CL0035854,megausuario
CL0035855,superusuario
CL0035856,superusuario
CL0035857,superusuario
CL0035858,superusuario
CL0035859,megausuario
CL0035860,superusuario
CL0035861,superusuario
CL0035862,superusuario
CL0035863,superusuario
CL0035864,superusuario
CL0035865,superusuario
CL0035866,superusuario
CL0035867,megausuario
CL0035868,superusuario
CL0035869,superusuario
CL0035870,megausuario
CL0035871,megausuario
CL0035872,megausuario
CL0035873,superusuario
CL0035874,megausuario
CL0035875,megausuario
CL0035876,megausuario
CL0035877,megausuario
CL0035878,superusuario
CL0035879,superusuario
CL0035880,superusuario
CL0035881,superusuario
CL0035882,megausuario
CL0035883,megausuario
CL0035884,superusuario
CL0035885,megausuario
CL0035886,megausuario
CL0035887,megausuario
CL0035888,superusuario
CL0035889,megausuario
CL0035890,megausuario
CL0035891,megausuario
CL0035892,superusuario
CL0035893,superusuario
CL0035894,superusuario
CL0035895,megausuario
CL0035896,superusuario
CL0035897,superusuario
CL0035898,superusuario
CL0035899,superusuario
CL0035900,megausuario
CL0035901,superusuario
CL0035902,superusuario
CL0035903,megausuario
CL0035904,superusuario
CL0035905,superusuario
CL0035906,megausuario
CL0035907,megausuario
CL0035908,megausuario
CL0035909,superusuario
CL0035910,superusuario
CL0035911,megausuario
CL0035912,megausuario
CL0035913,superusuario
CL0035914,megausuario
CL0035915,megausuario
CL0035916,superusuario
CL0035917,megausuario
CL0035918,superusuario
CL0035919,superusuario
CL0035920,superusuario
CL0035921,megausuario
CL0035922,megausuario
CL0035923,superusuario
CL0035924,superusuario
CL0035925,megausuario
CL0035926,superusuario
CL0035927,superusuario
CL0035928,megausuario
CL0035929,megausuario
CL0035930,megausuario
CL0035931,megausuario
CL0035932,superusuario
CL0035933,megausuario
CL0035934,superusuario
CL0035935,superusuario
CL0035936,superusuario
CL0035937,megausuario
CL0035938,megausuario
CL0035939,superusuario
CL0035940,superusuario
CL0035941,megausuario
CL0035942,megausuario
CL0035943,superusuario
CL0035944,superusuario
CL0035945,megausuario
CL0035946,megausuario
CL0035947,superusuario
CL0035948,megausuario
CL0035949,megausuario
CL0035950,megausuario
CL0035951,superusuario
CL0035952,superusuario
CL0035953,megausuario
CL0035954,megausuario
CL0035955,superusuario
CL0035956,megausuario
CL0035957,megausuario
CL0035958,superusuario
CL0035959,superusuario
CL0035960,megausuario
CL0035961,superusuario
CL0035962,superusuario
CL0035963,megausuario
CL0035964,superusuario
CL0035965,superusuario
CL0035966,megausuario
CL0035967,megausuario
CL0035968,superusuario
CL0035969,megausuario
CL0035970,superusuario
CL0035971,superusuario
CL0035972,megausuario
CL0035973,megausuario
CL0035974,megausuario
CL0035975,superusuario
CL0035976,megausuario
CL0035977,megausuario
CL0035978,superusuario
CL0035979,megausuario
CL0035980,superusuario
CL0035981,superusuario
CL0035982,superusuario
CL0035983,megausuario
CL0035984,superusuario
CL0035985,megausuario
CL0035986,superusuario
CL0035987,megausuario
CL0035988,superusuario
CL0035989,megausuario
CL0035990,megausuario
CL0035991,superusuario
CL0035992,megausuario
CL0035993,megausuario
CL0035994,superusuario
CL0035995,superusuario
CL0035996,superusuario
CL0035997,megausuario
CL0035998,superusuario
CL0035999,megausuario
CL0036000,megausuario
CL0036001,superusuario
CL0036002,megausuario
CL0036003,megausuario
CL0036004,megausuario
CL0036005,megausuario
CL0036006,superusuario
CL0036007,superusuario
CL0036008,megausuario
CL0036009,megausuario
CL0036010,superusuario
CL0036011,superusuario
CL0036012,superusuario
CL0036013,megausuario
CL0036014,megausuario
CL0036015,superusuario
CL0036016,megausuario
CL0036017,megausuario
CL0036018,megausuario
CL0036019,superusuario
CL0036020,superusuario
CL0036021,superusuario
CL0036022,superusuario
CL0036023,megausuario
CL0036024,superusuario
CL0036025,superusuario
CL0036026,megausuario
CL0036027,megausuario
CL0036028,superusuario
CL0036029,superusuario
CL0036030,superusuario
CL0036031,megausuario
CL0036032,megausuario
CL0036033,megausuario
CL0036034,superusuario
CL0036035,megausuario
CL0036036,megausuario
CL0036037,superusuario
CL0036038,superusuario
CL0036039,megausuario
CL0036040,superusuario
CL0036041,superusuario
CL0036042,superusuario
CL0036043,megausuario
CL0036044,megausuario
CL0036045,superusuario
CL0036046,superusuario
CL0036047,megausuario
CL0036048,megausuario
CL0036049,superusuario
CL0036050,superusuario
CL0036051,megausuario
CL0036052,superusuario
CL0036053,megausuario
CL0036054,superusuario
CL0036055,superusuario
CL0036056,superusuario
CL0036057,superusuario
CL0036058,superusuario
CL0036059,superusuario
CL0036060,megausuario
CL0036061,megausuario
CL0036062,megausuario
CL0036063,superusuario
CL0036064,superusuario
CL0036065,superusuario
CL0036066,megausuario
CL0036067,megausuario
CL0036068,superusuario
CL0036069,megausuario
CL0036070,superusuario
CL0036071,megausuario
CL0036072,megausuario
CL0036073,megausuario
CL0036074,megausuario
CL0036075,superusuario
CL0036076,superusuario
CL0036077,megausuario
CL0036078,superusuario
CL0036079,superusuario
CL0036080,megausuario
CL0036081,megausuario
CL0036082,megausuario
CL0036083,megausuario
CL0036084,megausuario
CL0036085,superusuario
CL0036086,megausuario
CL0036087,superusuario
CL0036088,megausuario
CL0036089,megausuario
CL0036090,superusuario
CL0036091,superusuario
CL0036092,megausuario
CL0036093,superusuario
CL0036094,superusuario
CL0036095,megausuario
CL0036096,superusuario
CL0036097,superusuario
CL0036098,megausuario
CL0036099,superusuario
CL0036100,megausuario
CL0036101,superusuario
CL0036102,megausuario
CL0036103,superusuario
CL0036104,megausuario
CL0036105,megausuario
CL0036106,superusuario
CL0036107,superusuario
CL0036108,megausuario
CL0036109,superusuario
CL0036110,superusuario
CL0036111,megausuario
CL0036112,megausuario
CL0036113,superusuario
CL0036114,superusuario
CL0036115,superusuario
CL0036116,megausuario
CL0036117,megausuario
CL0036118,superusuario
CL0036119,superusuario
CL0036120,megausuario
CL0036121,megausuario
CL0036122,superusuario
CL0036123,superusuario
CL0036124,superusuario
CL0036125,superusuario
CL0036126,megausuario
CL0036127,megausuario
CL0036128,megausuario
CL0036129,megausuario
CL0036130,superusuario
CL0036131,megausuario
CL0036132,superusuario
CL0036133,superusuario
CL0036134,superusuario
CL0036135,superusuario
CL0036136,megausuario
CL0036137,megausuario
CL0036138,superusuario
CL0036139,megausuario
CL0036140,megausuario
CL0036141,superusuario
CL0036142,megausuario
CL0036143,superusuario
CL0036144,superusuario
CL0036145,superusuario
CL0036146,superusuario
CL0036147,megausuario
CL0036148,megausuario
CL0036149,superusuario
CL0036150,megausuario
CL0036151,megausuario
CL0036152,superusuario
CL0036153,megausuario
CL0036154,megausuario
CL0036155,megausuario
CL0036156,megausuario
CL0036157,superusuario
CL0036158,megausuario
CL0036159,megausuario
CL0036160,megausuario
CL0036161,megausuario
CL0036162,superusuario
CL0036163,superusuario
CL0036164,megausuario
CL0036165,superusuario
CL0036166,superusuario
CL0036167,superusuario
CL0036168,megausuario
CL0036169,megausuario
CL0036170,superusuario
CL0036171,superusuario
CL0036172,megausuario
CL0036173,megausuario
CL0036174,megausuario
CL0036175,megausuario
CL0036176,superusuario
CL0036177,superusuario
CL0036178,megausuario
CL0036179,megausuario
CL0036180,megausuario
CL0036181,superusuario
CL0036182,superusuario
CL0036183,megausuario
CL0036184,megausuario
CL0036185,megausuario
CL0036186,superusuario
CL0036187,superusuario
CL0036188,megausuario
CL0036189,megausuario
CL0036190,megausuario
CL0036191,megausuario
CL0036192,superusuario
CL0036193,superusuario
CL0036194,megausuario
CL0036195,megausuario
CL0036196,superusuario
CL0036197,superusuario
CL0036198,megausuario
CL0036199,megausuario
CL0036200,superusuario
CL0036201,megausuario
CL0036202,superusuario
CL0036203,megausuario
CL0036204,megausuario
CL0036205,megausuario
CL0036206,superusuario
CL0036207,superusuario
CL0036208,superusuario
CL0036209,megausuario
CL0036210,megausuario
CL0036211,megausuario
CL0036212,megausuario
CL0036213,megausuario
CL0036214,superusuario
CL0036215,superusuario
CL0036216,megausuario
CL0036217,megausuario
CL0036218,superusuario
CL0036219,megausuario
CL0036220,megausuario
CL0036221,superusuario
CL0036222,superusuario
CL0036223,superusuario
CL0036224,megausuario
CL0036225,megausuario
CL0036226,megausuario
CL0036227,megausuario
CL0036228,superusuario
CL0036229,superusuario
CL0036230,megausuario
CL0036231,megausuario
CL0036232,megausuario
CL0036233,superusuario
CL0036234,superusuario
CL0036235,superusuario
CL0036236,megausuario
CL0036237,superusuario
CL0036238,superusuario
CL0036239,megausuario
CL0036240,superusuario
CL0036241,megausuario
CL0036242,megausuario
CL0036243,megausuario
CL0036244,megausuario
CL0036245,superusuario
CL0036246,megausuario
CL0036247,megausuario
CL0036248,megausuario
CL0036249,superusuario
CL0036250,superusuario
CL0036251,superusuario
CL0036252,superusuario
CL0036253,superusuario
CL0036254,superusuario
CL0036255,megausuario
CL0036256,megausuario
CL0036257,megausuario
CL0036258,megausuario
CL0036259,superusuario
CL0036260,megausuario
CL0036261,superusuario
CL0036262,superusuario
CL0036263,superusuario
CL0036264,superusuario
CL0036265,superusuario
CL0036266,superusuario
CL0036267,megausuario
CL0036268,superusuario
CL0036269,megausuario
CL0036270,superusuario
CL0036271,superusuario
CL0036272,megausuario
CL0036273,superusuario
CL0036274,megausuario
CL0036275,megausuario
CL0036276,megausuario
CL0036277,superusuario
CL0036278,superusuario
CL0036279,superusuario
CL0036280,superusuario
CL0036281,superusuario
CL0036282,superusuario
CL0036283,megausuario
CL0036284,superusuario
CL0036285,superusuario
CL0036286,megausuario
CL0036287,megausuario
CL0036288,megausuario
CL0036289,superusuario
CL0036290,megausuario
CL0036291,superusuario
CL0036292,superusuario
CL0036293,megausuario
CL0036294,megausuario
CL0036295,megausuario
CL0036296,megausuario
CL0036297,superusuario
CL0036298,superusuario
CL0036299,superusuario
CL0036300,megausuario
CL0036301,superusuario
CL0036302,superusuario
CL0036303,superusuario
CL0036304,superusuario
CL0036305,megausuario
CL0036306,megausuario
CL0036307,superusuario
CL0036308,megausuario
CL0036309,megausuario
CL0036310,megausuario
CL0036311,superusuario
CL0036312,megausuario
CL0036313,megausuario
CL0036314,megausuario
CL0036315,superusuario
CL0036316,megausuario
CL0036317,superusuario
CL0036318,megausuario
CL0036319,superusuario
CL0036320,megausuario
CL0036321,megausuario
CL0036322,superusuario
CL0036323,superusuario
CL0036324,superusuario
CL0036325,megausuario
CL0036326,superusuario
CL0036327,superusuario
CL0036328,superusuario
CL0036329,megausuario
CL0036330,superusuario
CL0036331,megausuario
CL0036332,megausuario
CL0036333,megausuario
CL0036334,megausuario
CL0036335,megausuario
CL0036336,megausuario
CL0036337,megausuario
CL0036338,megausuario
CL0036339,megausuario
CL0036340,superusuario
CL0036341,superusuario
CL0036342,megausuario
CL0036343,megausuario
CL0036344,megausuario
CL0036345,superusuario
CL0036346,megausuario
CL0036347,megausuario
CL0036348,superusuario
CL0036349,superusuario
CL0036350,megausuario
CL0036351,superusuario
CL0036352,megausuario
CL0036353,megausuario
CL0036354,megausuario
CL0036355,superusuario
CL0036356,superusuario
CL0036357,megausuario
CL0036358,superusuario
CL0036359,superusuario
CL0036360,megausuario
CL0036361,megausuario
CL0036362,superusuario
CL0036363,megausuario
CL0036364,superusuario
CL0036365,superusuario
CL0036366,superusuario
CL0036367,superusuario
CL0036368,superusuario
CL0036369,megausuario
CL0036370,megausuario
CL0036371,superusuario
CL0036372,superusuario
CL0036373,megausuario
CL0036374,superusuario
CL0036375,megausuario
CL0036376,superusuario
CL0036377,superusuario
CL0036378,megausuario
CL0036379,megausuario
CL0036380,megausuario
CL0036381,megausuario
CL0036382,superusuario
CL0036383,megausuario
CL0036384,superusuario
CL0036385,superusuario
CL0036386,superusuario
CL0036387,superusuario
CL0036388,megausuario
CL0036389,megausuario
CL0036390,superusuario
CL0036391,megausuario
CL0036392,megausuario
CL0036393,superusuario
CL0036394,superusuario
CL0036395,megausuario
CL0036396,megausuario
CL0036397,superusuario
CL0036398,megausuario
CL0036399,megausuario
CL0036400,megausuario
CL0036401,megausuario
CL0036402,superusuario
CL0036403,megausuario
CL0036404,megausuario
CL0036405,megausuario
CL0036406,superusuario
CL0036407,megausuario
CL0036408,superusuario
CL0036409,superusuario
CL0036410,megausuario
CL0036411,superusuario
CL0036412,superusuario
CL0036413,megausuario
CL0036414,megausuario
CL0036415,megausuario
CL0036416,megausuario
CL0036417,megausuario
CL0036418,megausuario
CL0036419,superusuario
CL0036420,superusuario
CL0036421,superusuario
CL0036422,megausuario
CL0036423,megausuario
CL0036424,superusuario
CL0036425,superusuario
CL0036426,megausuario
CL0036427,superusuario
