id,sede_id,numero_sala,n_butacas
SL0071080,S00009265,8,20
SL0071081,S00009266,1,35
SL0071082,S00009266,2,35
SL0071083,S00009266,3,35
SL0071084,S00009266,4,50
SL0071085,S00009266,5,50
SL0071086,S00009267,1,35
SL0071087,S00009267,2,35
SL0071088,S00009267,3,35
SL0071089,S00009267,4,35
SL0071090,S00009267,5,35
SL0071091,S00009267,6,35
SL0071092,S00009267,7,50
SL0071093,S00009267,8,50
SL0071094,S00009268,1,45
SL0071095,S00009268,2,35
SL0071096,S00009268,3,20
SL0071097,S00009268,4,45
SL0071098,S00009268,5,50
SL0071099,S00009268,6,45
SL0071100,S00009268,7,45
SL0071101,S00009268,8,50
SL0071102,S00009268,9,35
SL0071103,S00009268,10,50
SL0071104,S00009269,1,30
SL0071105,S00009269,2,20
SL0071106,S00009269,3,30
SL0071107,S00009269,4,50
SL0071108,S00009269,5,45
SL0071109,S00009270,1,45
SL0071110,S00009270,2,50
SL0071111,S00009270,3,20
SL0071112,S00009270,4,20
SL0071113,S00009270,5,30
SL0071114,S00009271,1,45
SL0071115,S00009271,2,45
SL0071116,S00009271,3,30
SL0071117,S00009271,4,35
SL0071118,S00009271,5,20
SL0071119,S00009271,6,20
SL0071120,S00009271,7,35
SL0071121,S00009271,8,30
SL0071122,S00009271,9,45
SL0071123,S00009271,10,50
SL0071124,S00009272,1,20
SL0071125,S00009272,2,50
SL0071126,S00009272,3,30
SL0071127,S00009272,4,45
SL0071128,S00009272,5,20
SL0071129,S00009273,1,20
SL0071130,S00009273,2,45
SL0071131,S00009273,3,20
SL0071132,S00009273,4,50
SL0071133,S00009273,5,30
SL0071134,S00009273,6,35
SL0071135,S00009273,7,30
SL0071136,S00009273,8,50
SL0071137,S00009273,9,35
SL0071138,S00009273,10,30
SL0071139,S00009274,1,50
SL0071140,S00009274,2,50
SL0071141,S00009274,3,35
SL0071142,S00009274,4,50
SL0071143,S00009274,5,45
SL0071144,S00009274,6,35
SL0071145,S00009274,7,50
SL0071146,S00009274,8,50
SL0071147,S00009274,9,45
SL0071148,S00009274,10,45
SL0071149,S00009275,1,35
SL0071150,S00009275,2,20
SL0071151,S00009275,3,20
SL0071152,S00009275,4,30
SL0071153,S00009275,5,50
SL0071154,S00009275,6,45
SL0071155,S00009275,7,45
SL0071156,S00009275,8,30
SL0071157,S00009275,9,45
SL0071158,S00009275,10,35
SL0071159,S00009276,1,50
SL0071160,S00009276,2,35
SL0071161,S00009276,3,50
SL0071162,S00009276,4,20
SL0071163,S00009276,5,35
SL0071164,S00009276,6,20
SL0071165,S00009276,7,35
SL0071166,S00009276,8,35
SL0071167,S00009276,9,20
SL0071168,S00009276,10,45
SL0071169,S00009277,1,20
SL0071170,S00009277,2,50
SL0071171,S00009277,3,50
SL0071172,S00009277,4,35
SL0071173,S00009277,5,30
SL0071174,S00009277,6,45
SL0071175,S00009277,7,20
SL0071176,S00009277,8,35
SL0071177,S00009277,9,45
SL0071178,S00009277,10,50
SL0071179,S00009278,1,50
SL0071180,S00009278,2,35
SL0071181,S00009278,3,30
SL0071182,S00009278,4,20
SL0071183,S00009278,5,30
SL0071184,S00009279,1,30
SL0071185,S00009279,2,45
SL0071186,S00009279,3,45
SL0071187,S00009279,4,20
SL0071188,S00009279,5,50
SL0071189,S00009280,1,35
SL0071190,S00009280,2,35
SL0071191,S00009280,3,35
SL0071192,S00009280,4,20
SL0071193,S00009280,5,35
SL0071194,S00009280,6,20
SL0071195,S00009280,7,35
SL0071196,S00009280,8,30
SL0071197,S00009281,1,50
SL0071198,S00009281,2,45
SL0071199,S00009281,3,45
SL0071200,S00009281,4,50
SL0071201,S00009281,5,35
SL0071202,S00009281,6,20
SL0071203,S00009281,7,45
SL0071204,S00009281,8,45
SL0071205,S00009281,9,35
SL0071206,S00009281,10,30
SL0071207,S00009282,1,20
SL0071208,S00009282,2,20
SL0071209,S00009282,3,35
SL0071210,S00009282,4,35
SL0071211,S00009282,5,35
SL0071212,S00009282,6,30
SL0071213,S00009282,7,45
SL0071214,S00009282,8,45
SL0071215,S00009282,9,35
SL0071216,S00009282,10,20
SL0071217,S00009283,1,50
SL0071218,S00009283,2,50
SL0071219,S00009283,3,35
SL0071220,S00009283,4,20
SL0071221,S00009283,5,30
SL0071222,S00009283,6,20
SL0071223,S00009283,7,35
SL0071224,S00009283,8,20
SL0071225,S00009284,1,30
SL0071226,S00009284,2,50
SL0071227,S00009284,3,45
SL0071228,S00009284,4,45
SL0071229,S00009284,5,20
SL0071230,S00009284,6,30
SL0071231,S00009284,7,50
SL0071232,S00009284,8,20
SL0071233,S00009284,9,45
SL0071234,S00009284,10,50
SL0071235,S00009285,1,45
SL0071236,S00009285,2,20
SL0071237,S00009285,3,30
SL0071238,S00009285,4,20
SL0071239,S00009285,5,20
SL0071240,S00009286,1,50
SL0071241,S00009286,2,20
SL0071242,S00009286,3,50
SL0071243,S00009286,4,35
SL0071244,S00009286,5,20
SL0071245,S00009286,6,50
SL0071246,S00009286,7,45
SL0071247,S00009286,8,50
SL0071248,S00009286,9,50
SL0071249,S00009286,10,20
SL0071250,S00009287,1,45
SL0071251,S00009287,2,50
SL0071252,S00009287,3,30
SL0071253,S00009287,4,45
SL0071254,S00009287,5,30
SL0071255,S00009287,6,30
SL0071256,S00009287,7,45
SL0071257,S00009287,8,30
SL0071258,S00009287,9,35
SL0071259,S00009287,10,35
SL0071260,S00009288,1,45
SL0071261,S00009288,2,30
SL0071262,S00009288,3,45
SL0071263,S00009288,4,35
SL0071264,S00009288,5,30
SL0071265,S00009288,6,30
SL0071266,S00009288,7,30
SL0071267,S00009288,8,45
SL0071268,S00009288,9,30
SL0071269,S00009288,10,20
SL0071270,S00009289,1,35
SL0071271,S00009289,2,35
SL0071272,S00009289,3,30
SL0071273,S00009289,4,30
SL0071274,S00009289,5,50
SL0071275,S00009289,6,50
SL0071276,S00009289,7,20
SL0071277,S00009289,8,35
SL0071278,S00009290,1,50
SL0071279,S00009290,2,50
SL0071280,S00009290,3,45
SL0071281,S00009290,4,30
SL0071282,S00009290,5,50
SL0071283,S00009290,6,35
SL0071284,S00009290,7,30
SL0071285,S00009290,8,30
SL0071286,S00009291,1,30
SL0071287,S00009291,2,50
SL0071288,S00009291,3,35
SL0071289,S00009291,4,20
SL0071290,S00009291,5,30
SL0071291,S00009292,1,30
SL0071292,S00009292,2,45
SL0071293,S00009292,3,45
SL0071294,S00009292,4,35
SL0071295,S00009292,5,50
SL0071296,S00009293,1,30
SL0071297,S00009293,2,45
SL0071298,S00009293,3,20
SL0071299,S00009293,4,45
SL0071300,S00009293,5,20
SL0071301,S00009293,6,30
SL0071302,S00009293,7,20
SL0071303,S00009293,8,50
SL0071304,S00009293,9,35
SL0071305,S00009293,10,45
SL0071306,S00009294,1,35
SL0071307,S00009294,2,30
SL0071308,S00009294,3,35
SL0071309,S00009294,4,35
SL0071310,S00009294,5,30
SL0071311,S00009295,1,45
SL0071312,S00009295,2,35
SL0071313,S00009295,3,50
SL0071314,S00009295,4,35
SL0071315,S00009295,5,30
SL0071316,S00009295,6,30
SL0071317,S00009295,7,20
SL0071318,S00009295,8,45
SL0071319,S00009296,1,50
SL0071320,S00009296,2,30
SL0071321,S00009296,3,45
SL0071322,S00009296,4,45
SL0071323,S00009296,5,20
SL0071324,S00009297,1,45
SL0071325,S00009297,2,35
SL0071326,S00009297,3,20
SL0071327,S00009297,4,35
SL0071328,S00009297,5,30
SL0071329,S00009298,1,20
SL0071330,S00009298,2,50
SL0071331,S00009298,3,20
SL0071332,S00009298,4,35
SL0071333,S00009298,5,50
SL0071334,S00009299,1,35
SL0071335,S00009299,2,50
SL0071336,S00009299,3,30
SL0071337,S00009299,4,35
SL0071338,S00009299,5,35
SL0071339,S00009300,1,50
SL0071340,S00009300,2,50
SL0071341,S00009300,3,35
SL0071342,S00009300,4,20
SL0071343,S00009300,5,45
SL0071344,S00009300,6,50
SL0071345,S00009300,7,35
SL0071346,S00009300,8,50
SL0071347,S00009300,9,45
SL0071348,S00009300,10,20
SL0071349,S00009301,1,50
SL0071350,S00009301,2,35
SL0071351,S00009301,3,50
SL0071352,S00009301,4,35
SL0071353,S00009301,5,30
SL0071354,S00009301,6,50
SL0071355,S00009301,7,50
SL0071356,S00009301,8,35
SL0071357,S00009302,1,35
SL0071358,S00009302,2,30
SL0071359,S00009302,3,45
SL0071360,S00009302,4,50
SL0071361,S00009302,5,35
SL0071362,S00009303,1,45
SL0071363,S00009303,2,45
SL0071364,S00009303,3,35
SL0071365,S00009303,4,35
SL0071366,S00009303,5,45
SL0071367,S00009303,6,50
SL0071368,S00009303,7,45
SL0071369,S00009303,8,50
SL0071370,S00009304,1,30
SL0071371,S00009304,2,50
SL0071372,S00009304,3,50
SL0071373,S00009304,4,50
SL0071374,S00009304,5,45
SL0071375,S00009304,6,30
SL0071376,S00009304,7,50
SL0071377,S00009304,8,20
SL0071378,S00009304,9,30
SL0071379,S00009304,10,20
SL0071380,S00009305,1,35
SL0071381,S00009305,2,45
SL0071382,S00009305,3,50
SL0071383,S00009305,4,50
SL0071384,S00009305,5,50
SL0071385,S00009305,6,30
SL0071386,S00009305,7,20
SL0071387,S00009305,8,50
SL0071388,S00009306,1,20
SL0071389,S00009306,2,35
SL0071390,S00009306,3,35
SL0071391,S00009306,4,20
SL0071392,S00009306,5,45
SL0071393,S00009306,6,50
SL0071394,S00009306,7,20
SL0071395,S00009306,8,30
SL0071396,S00009307,1,50
SL0071397,S00009307,2,50
SL0071398,S00009307,3,20
SL0071399,S00009307,4,50
SL0071400,S00009307,5,50
SL0071401,S00009308,1,45
SL0071402,S00009308,2,35
SL0071403,S00009308,3,30
SL0071404,S00009308,4,45
SL0071405,S00009308,5,20
SL0071406,S00009308,6,20
SL0071407,S00009308,7,35
SL0071408,S00009308,8,20
SL0071409,S00009308,9,35
SL0071410,S00009308,10,50
SL0071411,S00009309,1,45
SL0071412,S00009309,2,20
SL0071413,S00009309,3,35
SL0071414,S00009309,4,30
SL0071415,S00009309,5,30
SL0071416,S00009309,6,35
SL0071417,S00009309,7,45
SL0071418,S00009309,8,45
SL0071419,S00009309,9,45
SL0071420,S00009309,10,20
SL0071421,S00009310,1,20
SL0071422,S00009310,2,45
SL0071423,S00009310,3,45
SL0071424,S00009310,4,20
SL0071425,S00009310,5,45
SL0071426,S00009310,6,45
SL0071427,S00009310,7,30
SL0071428,S00009310,8,30
SL0071429,S00009311,1,30
SL0071430,S00009311,2,45
SL0071431,S00009311,3,30
SL0071432,S00009311,4,30
SL0071433,S00009311,5,45
SL0071434,S00009311,6,20
SL0071435,S00009311,7,30
SL0071436,S00009311,8,35
SL0071437,S00009312,1,30
SL0071438,S00009312,2,50
SL0071439,S00009312,3,35
SL0071440,S00009312,4,45
SL0071441,S00009312,5,20
SL0071442,S00009312,6,45
SL0071443,S00009312,7,30
SL0071444,S00009312,8,20
SL0071445,S00009312,9,45
SL0071446,S00009312,10,35
SL0071447,S00009313,1,20
SL0071448,S00009313,2,30
SL0071449,S00009313,3,50
SL0071450,S00009313,4,45
SL0071451,S00009313,5,20
SL0071452,S00009313,6,20
SL0071453,S00009313,7,30
SL0071454,S00009313,8,45
SL0071455,S00009313,9,45
SL0071456,S00009313,10,35
SL0071457,S00009314,1,30
SL0071458,S00009314,2,30
SL0071459,S00009314,3,35
SL0071460,S00009314,4,50
SL0071461,S00009314,5,45
SL0071462,S00009315,1,35
SL0071463,S00009315,2,20
SL0071464,S00009315,3,50
SL0071465,S00009315,4,50
SL0071466,S00009315,5,20
SL0071467,S00009315,6,50
SL0071468,S00009315,7,20
SL0071469,S00009315,8,45
SL0071470,S00009316,1,35
SL0071471,S00009316,2,30
SL0071472,S00009316,3,45
SL0071473,S00009316,4,20
SL0071474,S00009316,5,35
SL0071475,S00009316,6,45
SL0071476,S00009316,7,35
SL0071477,S00009316,8,45
SL0071478,S00009317,1,45
SL0071479,S00009317,2,50
SL0071480,S00009317,3,45
SL0071481,S00009317,4,35
SL0071482,S00009317,5,35
SL0071483,S00009317,6,50
SL0071484,S00009317,7,20
SL0071485,S00009317,8,50
SL0071486,S00009318,1,35
SL0071487,S00009318,2,35
SL0071488,S00009318,3,30
SL0071489,S00009318,4,30
SL0071490,S00009318,5,45
SL0071491,S00009318,6,35
SL0071492,S00009318,7,45
SL0071493,S00009318,8,50
SL0071494,S00009318,9,50
SL0071495,S00009318,10,50
SL0071496,S00009319,1,35
SL0071497,S00009319,2,35
SL0071498,S00009319,3,20
SL0071499,S00009319,4,30
SL0071500,S00009319,5,20
SL0071501,S00009319,6,35
SL0071502,S00009319,7,35
SL0071503,S00009319,8,45
SL0071504,S00009319,9,35
SL0071505,S00009319,10,35
SL0071506,S00009320,1,35
SL0071507,S00009320,2,20
SL0071508,S00009320,3,50
SL0071509,S00009320,4,30
SL0071510,S00009320,5,50
SL0071511,S00009320,6,50
SL0071512,S00009320,7,50
SL0071513,S00009320,8,30
SL0071514,S00009321,1,30
SL0071515,S00009321,2,50
SL0071516,S00009321,3,30
SL0071517,S00009321,4,30
SL0071518,S00009321,5,20
SL0071519,S00009321,6,45
SL0071520,S00009321,7,45
SL0071521,S00009321,8,35
SL0071522,S00009321,9,20
SL0071523,S00009321,10,50
SL0071524,S00009322,1,50
SL0071525,S00009322,2,35
SL0071526,S00009322,3,30
SL0071527,S00009322,4,35
SL0071528,S00009322,5,45
SL0071529,S00009322,6,20
SL0071530,S00009322,7,50
SL0071531,S00009322,8,30
SL0071532,S00009323,1,45
SL0071533,S00009323,2,20
SL0071534,S00009323,3,35
SL0071535,S00009323,4,30
SL0071536,S00009323,5,35
SL0071537,S00009323,6,35
SL0071538,S00009323,7,20
SL0071539,S00009323,8,20
SL0071540,S00009324,1,35
SL0071541,S00009324,2,30
SL0071542,S00009324,3,20
SL0071543,S00009324,4,50
SL0071544,S00009324,5,20
SL0071545,S00009324,6,30
SL0071546,S00009324,7,35
SL0071547,S00009324,8,20
SL0071548,S00009324,9,50
SL0071549,S00009324,10,50
SL0071550,S00009325,1,45
SL0071551,S00009325,2,45
SL0071552,S00009325,3,30
SL0071553,S00009325,4,50
SL0071554,S00009325,5,45
SL0071555,S00009326,1,20
SL0071556,S00009326,2,20
SL0071557,S00009326,3,50
SL0071558,S00009326,4,45
SL0071559,S00009326,5,30
SL0071560,S00009327,1,20
SL0071561,S00009327,2,30
SL0071562,S00009327,3,35
SL0071563,S00009327,4,20
SL0071564,S00009327,5,20
SL0071565,S00009327,6,35
SL0071566,S00009327,7,30
SL0071567,S00009327,8,50
SL0071568,S00009328,1,50
SL0071569,S00009328,2,50
SL0071570,S00009328,3,20
SL0071571,S00009328,4,30
SL0071572,S00009328,5,30
SL0071573,S00009329,1,30
SL0071574,S00009329,2,35
SL0071575,S00009329,3,50
SL0071576,S00009329,4,20
SL0071577,S00009329,5,45
SL0071578,S00009330,1,45
SL0071579,S00009330,2,30
SL0071580,S00009330,3,45
SL0071581,S00009330,4,45
SL0071582,S00009330,5,35
SL0071583,S00009330,6,30
SL0071584,S00009330,7,50
SL0071585,S00009330,8,20
SL0071586,S00009331,1,35
SL0071587,S00009331,2,30
SL0071588,S00009331,3,20
SL0071589,S00009331,4,35
SL0071590,S00009331,5,35
SL0071591,S00009331,6,20
SL0071592,S00009331,7,35
SL0071593,S00009331,8,45
SL0071594,S00009332,1,45
SL0071595,S00009332,2,50
SL0071596,S00009332,3,45
SL0071597,S00009332,4,35
SL0071598,S00009332,5,45
SL0071599,S00009333,1,50
SL0071600,S00009333,2,45
SL0071601,S00009333,3,30
SL0071602,S00009333,4,20
SL0071603,S00009333,5,20
SL0071604,S00009334,1,30
SL0071605,S00009334,2,50
SL0071606,S00009334,3,20
SL0071607,S00009334,4,35
SL0071608,S00009334,5,30
SL0071609,S00009334,6,35
SL0071610,S00009334,7,30
SL0071611,S00009334,8,30
SL0071612,S00009335,1,30
SL0071613,S00009335,2,20
SL0071614,S00009335,3,50
SL0071615,S00009335,4,30
SL0071616,S00009335,5,45
SL0071617,S00009336,1,45
SL0071618,S00009336,2,20
SL0071619,S00009336,3,30
SL0071620,S00009336,4,20
SL0071621,S00009336,5,45
SL0071622,S00009336,6,50
SL0071623,S00009336,7,45
SL0071624,S00009336,8,30
SL0071625,S00009337,1,30
SL0071626,S00009337,2,50
SL0071627,S00009337,3,35
SL0071628,S00009337,4,50
SL0071629,S00009337,5,30
SL0071630,S00009337,6,35
SL0071631,S00009337,7,45
SL0071632,S00009337,8,20
SL0071633,S00009337,9,20
SL0071634,S00009337,10,35
SL0071635,S00009338,1,45
SL0071636,S00009338,2,35
SL0071637,S00009338,3,20
SL0071638,S00009338,4,45
SL0071639,S00009338,5,20
SL0071640,S00009339,1,20
SL0071641,S00009339,2,30
SL0071642,S00009339,3,50
SL0071643,S00009339,4,35
SL0071644,S00009339,5,35
SL0071645,S00009339,6,50
SL0071646,S00009339,7,20
SL0071647,S00009339,8,30
SL0071648,S00009339,9,30
SL0071649,S00009339,10,30
SL0071650,S00009340,1,45
SL0071651,S00009340,2,50
SL0071652,S00009340,3,30
SL0071653,S00009340,4,20
SL0071654,S00009340,5,50
SL0071655,S00009340,6,35
SL0071656,S00009340,7,35
SL0071657,S00009340,8,50
SL0071658,S00009341,1,50
SL0071659,S00009341,2,30
SL0071660,S00009341,3,35
SL0071661,S00009341,4,50
SL0071662,S00009341,5,30
SL0071663,S00009341,6,50
SL0071664,S00009341,7,30
SL0071665,S00009341,8,30
SL0071666,S00009341,9,50
SL0071667,S00009341,10,50
SL0071668,S00009342,1,50
SL0071669,S00009342,2,30
SL0071670,S00009342,3,20
SL0071671,S00009342,4,45
SL0071672,S00009342,5,20
SL0071673,S00009342,6,35
SL0071674,S00009342,7,35
SL0071675,S00009342,8,30
SL0071676,S00009342,9,45
SL0071677,S00009342,10,35
SL0071678,S00009343,1,50
SL0071679,S00009343,2,50
SL0071680,S00009343,3,50
SL0071681,S00009343,4,20
SL0071682,S00009343,5,50
SL0071683,S00009343,6,20
SL0071684,S00009343,7,45
SL0071685,S00009343,8,20
SL0071686,S00009343,9,35
SL0071687,S00009343,10,50
SL0071688,S00009344,1,35
SL0071689,S00009344,2,50
SL0071690,S00009344,3,50
SL0071691,S00009344,4,50
SL0071692,S00009344,5,30
SL0071693,S00009345,1,20
SL0071694,S00009345,2,30
SL0071695,S00009345,3,20
SL0071696,S00009345,4,45
SL0071697,S00009345,5,35
SL0071698,S00009345,6,45
SL0071699,S00009345,7,20
SL0071700,S00009345,8,35
SL0071701,S00009346,1,50
SL0071702,S00009346,2,35
SL0071703,S00009346,3,45
SL0071704,S00009346,4,35
SL0071705,S00009346,5,50
SL0071706,S00009347,1,30
SL0071707,S00009347,2,35
SL0071708,S00009347,3,45
SL0071709,S00009347,4,20
SL0071710,S00009347,5,45
SL0071711,S00009347,6,50
SL0071712,S00009347,7,30
SL0071713,S00009347,8,20
SL0071714,S00009348,1,50
SL0071715,S00009348,2,30
SL0071716,S00009348,3,30
SL0071717,S00009348,4,45
SL0071718,S00009348,5,30
SL0071719,S00009348,6,50
SL0071720,S00009348,7,20
SL0071721,S00009348,8,20
SL0071722,S00009348,9,30
SL0071723,S00009348,10,50
SL0071724,S00009349,1,45
SL0071725,S00009349,2,20
SL0071726,S00009349,3,45
SL0071727,S00009349,4,45
SL0071728,S00009349,5,30
SL0071729,S00009349,6,45
SL0071730,S00009349,7,35
SL0071731,S00009349,8,30
SL0071732,S00009350,1,20
SL0071733,S00009350,2,35
SL0071734,S00009350,3,20
SL0071735,S00009350,4,30
SL0071736,S00009350,5,50
SL0071737,S00009350,6,35
SL0071738,S00009350,7,20
SL0071739,S00009350,8,30
SL0071740,S00009350,9,20
SL0071741,S00009350,10,20
SL0071742,S00009351,1,45
SL0071743,S00009351,2,45
SL0071744,S00009351,3,35
SL0071745,S00009351,4,50
SL0071746,S00009351,5,50
SL0071747,S00009351,6,50
SL0071748,S00009351,7,35
SL0071749,S00009351,8,35
SL0071750,S00009351,9,50
SL0071751,S00009351,10,50
SL0071752,S00009352,1,20
SL0071753,S00009352,2,35
SL0071754,S00009352,3,35
SL0071755,S00009352,4,35
SL0071756,S00009352,5,35
SL0071757,S00009353,1,35
SL0071758,S00009353,2,45
SL0071759,S00009353,3,45
SL0071760,S00009353,4,50
SL0071761,S00009353,5,50
SL0071762,S00009353,6,20
SL0071763,S00009353,7,20
SL0071764,S00009353,8,30
SL0071765,S00009354,1,50
SL0071766,S00009354,2,30
SL0071767,S00009354,3,20
SL0071768,S00009354,4,30
SL0071769,S00009354,5,30
SL0071770,S00009354,6,50
SL0071771,S00009354,7,35
SL0071772,S00009354,8,50
SL0071773,S00009354,9,35
SL0071774,S00009354,10,30
SL0071775,S00009355,1,45
SL0071776,S00009355,2,45
SL0071777,S00009355,3,45
SL0071778,S00009355,4,30
SL0071779,S00009355,5,35
SL0071780,S00009356,1,35
SL0071781,S00009356,2,35
SL0071782,S00009356,3,20
SL0071783,S00009356,4,50
SL0071784,S00009356,5,45
SL0071785,S00009356,6,50
SL0071786,S00009356,7,30
SL0071787,S00009356,8,45
SL0071788,S00009356,9,35
SL0071789,S00009356,10,20
SL0071790,S00009357,1,30
SL0071791,S00009357,2,30
SL0071792,S00009357,3,20
SL0071793,S00009357,4,35
SL0071794,S00009357,5,35
SL0071795,S00009357,6,50
SL0071796,S00009357,7,35
SL0071797,S00009357,8,50
SL0071798,S00009358,1,30
SL0071799,S00009358,2,35
SL0071800,S00009358,3,35
SL0071801,S00009358,4,50
SL0071802,S00009358,5,20
SL0071803,S00009358,6,50
SL0071804,S00009358,7,35
SL0071805,S00009358,8,30
SL0071806,S00009358,9,45
SL0071807,S00009358,10,45
SL0071808,S00009359,1,30
SL0071809,S00009359,2,20
SL0071810,S00009359,3,50
SL0071811,S00009359,4,30
SL0071812,S00009359,5,45
SL0071813,S00009360,1,35
SL0071814,S00009360,2,45
SL0071815,S00009360,3,45
SL0071816,S00009360,4,20
SL0071817,S00009360,5,30
SL0071818,S00009361,1,30
SL0071819,S00009361,2,50
SL0071820,S00009361,3,30
SL0071821,S00009361,4,50
SL0071822,S00009361,5,35
SL0071823,S00009361,6,35
SL0071824,S00009361,7,45
SL0071825,S00009361,8,35
SL0071826,S00009361,9,30
SL0071827,S00009361,10,30
SL0071828,S00009362,1,50
SL0071829,S00009362,2,50
SL0071830,S00009362,3,50
SL0071831,S00009362,4,30
SL0071832,S00009362,5,35
SL0071833,S00009363,1,50
SL0071834,S00009363,2,45
SL0071835,S00009363,3,30
SL0071836,S00009363,4,45
SL0071837,S00009363,5,45
SL0071838,S00009363,6,30
SL0071839,S00009363,7,20
SL0071840,S00009363,8,45
SL0071841,S00009364,1,30
SL0071842,S00009364,2,35
SL0071843,S00009364,3,50
SL0071844,S00009364,4,45
SL0071845,S00009364,5,20
SL0071846,S00009364,6,50
SL0071847,S00009364,7,35
SL0071848,S00009364,8,35
SL0071849,S00009364,9,50
SL0071850,S00009364,10,20
SL0071851,S00009365,1,50
SL0071852,S00009365,2,30
SL0071853,S00009365,3,50
SL0071854,S00009365,4,20
SL0071855,S00009365,5,30
SL0071856,S00009366,1,45
SL0071857,S00009366,2,50
SL0071858,S00009366,3,35
SL0071859,S00009366,4,45
SL0071860,S00009366,5,45
SL0071861,S00009367,1,30
SL0071862,S00009367,2,45
SL0071863,S00009367,3,30
SL0071864,S00009367,4,45
SL0071865,S00009367,5,45
SL0071866,S00009367,6,50
SL0071867,S00009367,7,35
SL0071868,S00009367,8,30
SL0071869,S00009368,1,20
SL0071870,S00009368,2,30
SL0071871,S00009368,3,30
SL0071872,S00009368,4,50
SL0071873,S00009368,5,50
SL0071874,S00009368,6,50
SL0071875,S00009368,7,45
