id,nombre,direccion,departamento,distrito,n_salas
S00008810,Cinemania Spring 8810,35576 Gomez Rest,Mckinneyfurt,Sullivan Street,8
S00008811,Cinemania Stream 8811,47676 Mooney River,South Hollymouth,Kelley Mount,5
S00008812,Cinemania Turnpike 8812,707 Eric Crescent,West Hollybury,Kristen Shoal,8
S00008813,Cinemania Ville 8813,628 Kristina Locks Suite 184,Robertfort,Osborn Port,8
S00008814,Cinemania Grove 8814,20995 Tracy Inlet Suite 626,East Brent,Howard Ports,10
S00008815,Cinemania Forest 8815,698 Lauren Glen Suite 583,Sarahtown,Carrie Camp,8
S00008816,Cinemania Street 8816,7735 Stone Curve,South Brandonfurt,Joshua Via,8
S00008817,Cinemania Passage 8817,421 Todd Pike,North Laurachester,Clayton Crescent,5
S00008818,Cinemania Curve 8818,2854 Heather Circle Suite 676,Loganland,Wesley Branch,8
S00008819,Cinemania Branch 8819,875 Louis Estates,Lake Tyler,Horne Fords,10
S00008820,Cinemania Loaf 8820,3162 Long Common,Port Dianabury,Fletcher Vista,10
S00008821,Cinemania Prairie 8821,91358 Lee Key Suite 201,Chadton,Kirby Rapid,5
S00008822,Cinemania Parkway 8822,538 Beltran Forks Apt. 749,Port Gina,Tyler Groves,8
S00008823,Cinemania Ferry 8823,993 Brown Fords,Annaview,Karen Prairie,10
S00008824,Cinemania Dam 8824,63738 Dylan Cove,Port Charlesstad,John Neck,10
S00008825,Cinemania Wall 8825,106 Ryan Valleys Suite 898,Wolfhaven,Jeffrey Rest,10
S00008826,Cinemania Field 8826,96822 Torres Ranch Suite 954,South Chadfort,Bailey Oval,10
S00008827,Cinemania Wells 8827,863 Bryan Mission,North Kellymouth,Justin Motorway,5
S00008828,Cinemania Island 8828,18534 Black Street Apt. 256,Lake Linda,Gill Underpass,5
S00008829,Cinemania Points 8829,74749 Hernandez Corners,New Kimshire,Cheryl Forges,5
S00008830,Cinemania Manor 8830,592 Ward Pike,West Matthew,Dunn Grove,10
S00008831,Cinemania Curve 8831,88334 Carney Points Apt. 191,Lozanoburgh,James Well,10
S00008832,Cinemania Walks 8832,7255 Randy Key Suite 702,New Joanne,Taylor Forge,10
S00008833,Cinemania Coves 8833,2756 Moreno River Apt. 990,Port Charlesport,Daniel Common,8
S00008834,Cinemania Spurs 8834,56926 Lambert Wall Apt. 828,Mendezmouth,Brian Landing,8
S00008835,Cinemania Brook 8835,71769 Allison Cape,New Sonyahaven,Michael Rapid,8
S00008836,Cinemania Mission 8836,485 Hill Wells,Coxborough,Munoz Pine,5
S00008837,Cinemania Ford 8837,117 Adams Trail,Elizabethburgh,Haley Rue,5
S00008838,Cinemania Plains 8838,0997 Gray Vista Suite 962,Jacobberg,Bell Points,8
S00008839,Cinemania Radial 8839,7204 Mendez Fort Apt. 810,Ryanchester,Steven Pass,5
S00008840,Cinemania Plain 8840,214 Amy Extension,Simpsonshire,Brian Rest,5
S00008841,Cinemania Trail 8841,9873 Cheryl Pine Suite 674,Lake Donna,Woods Crescent,10
S00008842,Cinemania Track 8842,61275 Patrick Hill,Natashabury,Young Junctions,8
S00008843,Cinemania Well 8843,0055 Alexander Trail Apt. 094,North Troy,Joyce Forge,8
S00008844,Cinemania Ways 8844,6115 Guerrero Crossing,Huntmouth,Hernandez Village,10
S00008845,Cinemania Dale 8845,7121 Bush Point Suite 162,North Nicole,Campos Mills,5
S00008846,Cinemania Flats 8846,387 Kristine Well,Smithside,Roberto Landing,5
S00008847,Cinemania Mountain 8847,796 Joe Route,Danielhaven,Hodge Turnpike,10
S00008848,Cinemania Creek 8848,470 Diana Underpass,North Andrea,Kathy Coves,5
S00008849,Cinemania Rest 8849,3817 Robert Vista Suite 499,Burkeport,Bowman Roads,10
S00008850,Cinemania Shoal 8850,514 Jonathan Forest,Lake Tyler,Cathy Locks,8
S00008851,Cinemania Wall 8851,5198 Knight Land Apt. 246,East Devinchester,Williams Extensions,10
S00008852,Cinemania Fork 8852,5163 James Circles,West Amandaton,Caleb Groves,5
S00008853,Cinemania Trafficway 8853,802 Cox Causeway Suite 245,New Jorgechester,James Lodge,5
S00008854,Cinemania Mountain 8854,8347 Johnson Spring Suite 468,Blakeville,Palmer Mills,10
S00008855,Cinemania Circle 8855,3223 Martin Key Apt. 591,Michaelborough,Michael Shores,10
S00008856,Cinemania Plaza 8856,364 Christopher Route,Jacobsborough,Rodriguez Mill,5
S00008857,Cinemania Stream 8857,94091 Maria Stravenue,Jacquelinechester,Melendez Court,8
S00008858,Cinemania View 8858,37594 Torres Ferry Suite 339,New Katiefort,Christopher Alley,5
S00008859,Cinemania Landing 8859,106 David Plain Apt. 498,Whiteheadchester,Charles Orchard,5
S00008860,Cinemania Drive 8860,51162 Lee Rapids Apt. 497,Lake Jennifer,Kimberly Ramp,8
S00008861,Cinemania Forks 8861,3521 Henderson Radial Suite 622,Coryton,Lauren Shores,5
S00008862,Cinemania Ways 8862,7181 Aaron Island,Deborahborough,Todd Route,10
S00008863,Cinemania Parks 8863,22183 Hayes Mills Apt. 970,New Tammy,Castillo Prairie,8
S00008864,Cinemania Ville 8864,247 Kaylee Dam,Sellersport,Barbara Crossroad,10
S00008865,Cinemania Plains 8865,8495 Kennedy Forks,Port Aaron,Courtney Street,5
S00008866,Cinemania Land 8866,61477 Dunlap Freeway,Port David,Tucker Island,8
S00008867,Cinemania Neck 8867,90317 Kelley Drive Apt. 274,East Bill,Gloria Station,8
S00008868,Cinemania Valleys 8868,068 Johnson Trafficway,Heathertown,Armstrong Mountains,5
S00008869,Cinemania Vista 8869,7347 Alexander Ridge,East Emilyville,Weaver Glens,5
S00008870,Cinemania Grove 8870,178 Jesse Lakes Suite 818,West Olivia,Jocelyn Row,8
S00008871,Cinemania Islands 8871,00139 Carol Fords Apt. 056,Richardmouth,Deborah Burgs,8
S00008872,Cinemania Street 8872,48239 Black Crescent,Fordfort,Terri Place,10
S00008873,Cinemania Alley 8873,98581 Ronald Forge Suite 613,South Sabrinaville,Rodriguez Streets,8
S00008874,Cinemania Street 8874,99272 Russell Drive Suite 680,Steventon,Lori Place,8
S00008875,Cinemania Loaf 8875,03008 Shannon Creek Suite 117,South Emmamouth,Crawford Forges,5
S00008876,Cinemania Park 8876,57253 Omar Point,South Brianchester,Robin Well,5
S00008877,Cinemania Mount 8877,39021 Madeline Rapids Apt. 308,South Charles,Taylor Wall,8
S00008878,Cinemania Meadow 8878,1806 Daniel Pines,Moniqueburgh,Elizabeth Rue,8
S00008879,Cinemania Forks 8879,97740 Wade Drive Suite 896,Knoxmouth,Boyle Brook,5
S00008880,Cinemania Drive 8880,06518 Floyd Street Apt. 264,Phillipshaven,Timothy Flat,5
S00008881,Cinemania Bypass 8881,495 Alex Ridge Apt. 990,Ortizmouth,Dillon Gateway,5
S00008882,Cinemania Freeway 8882,8251 Sutton Gardens Suite 822,Brownbury,Mosley Junctions,5
S00008883,Cinemania Station 8883,3887 Walker Lights,Davidburgh,Johnson Crest,10
S00008884,Cinemania Heights 8884,755 Serrano Circle Apt. 043,Lake Christopherstad,Nathan Views,8
S00008885,Cinemania Oval 8885,14089 Bautista Cliffs Suite 727,Francoside,Roger Trail,5
S00008886,Cinemania Ferry 8886,8727 Delgado Cape Apt. 394,Michaelmouth,Jake Plaza,8
S00008887,Cinemania Drive 8887,844 Adam Dam Apt. 706,Garciastad,Dustin Row,8
S00008888,Cinemania Plaza 8888,11642 Flores Wells,Riveraburgh,Karen Ridges,8
S00008889,Cinemania Road 8889,92916 Rhonda Points,New Allisonshire,Patel Island,5
S00008890,Cinemania Keys 8890,815 Garcia Cape,Jasonmouth,Lee Tunnel,5
S00008891,Cinemania Village 8891,399 Bennett Shoals Suite 772,Lake Amber,Heather Valley,8
S00008892,Cinemania Lodge 8892,4830 Gregory Spur,Christophermouth,Mary Tunnel,5
S00008893,Cinemania Oval 8893,0733 Ronald Isle Apt. 251,Port Antonio,Wilson Keys,10
S00008894,Cinemania Mountain 8894,699 Zachary Valleys Apt. 031,South Victoria,Steele Forks,5
S00008895,Cinemania Squares 8895,4648 Thompson Prairie Suite 102,West Melissamouth,Mark Circle,10
S00008896,Cinemania Ville 8896,118 Joshua Junctions Suite 053,South Dennis,Walker Ridge,10
S00008897,Cinemania Port 8897,28729 Marsh Vista Apt. 787,Thompsonchester,Glover Meadow,5
S00008898,Cinemania Street 8898,34057 Mary Locks Apt. 006,Cherylbury,Amy Underpass,10
S00008899,Cinemania Union 8899,954 Aaron Spring Apt. 831,West Marvin,Shepherd Island,8
S00008900,Cinemania Stravenue 8900,237 Baker Shoals Apt. 664,Marymouth,Brown Club,10
S00008901,Cinemania Roads 8901,31270 Corey Fords,Hernandeztown,Denise Lodge,5
S00008902,Cinemania Parkways 8902,94691 Adam River,Wyattfort,Bailey Glens,10
S00008903,Cinemania Motorway 8903,83553 Daniel Field Apt. 776,South Glenda,King Loaf,5
S00008904,Cinemania Avenue 8904,59827 Smith Ramp,New Jennifer,Shelley Stravenue,8
S00008905,Cinemania Place 8905,65475 Stanley Underpass Apt. 414,East Brandonmouth,Nicole Street,10
S00008906,Cinemania Trafficway 8906,484 Kathryn Way,East Jennifer,Yolanda Circles,5
S00008907,Cinemania Mills 8907,615 Barron Keys Apt. 108,North James,Christina Views,5
S00008908,Cinemania Canyon 8908,7183 Charles Squares,Martinmouth,Gutierrez Drive,10
S00008909,Cinemania Loop 8909,101 Anthony Lights Apt. 160,Ellenside,Lopez Extension,10
S00008910,Cinemania Extensions 8910,84376 Sheena Neck,South David,Jennifer Lake,5
S00008911,Cinemania Hills 8911,934 Michelle Forest Apt. 134,Lake Carlos,Anthony Oval,5
S00008912,Cinemania Crescent 8912,3006 John Junction Suite 800,Danielstad,Jesse Plains,8
S00008913,Cinemania Divide 8913,466 Chad Village,Juliaborough,Carrie Street,10
S00008914,Cinemania Squares 8914,8707 Ariel Centers Apt. 472,Port Benjaminside,Hicks Crest,5
S00008915,Cinemania Extensions 8915,24639 Gamble Motorway,Port Felicia,Turner Glens,10
S00008916,Cinemania Mountain 8916,442 Weaver Stream,New Leah,Johnathan Pass,5
S00008917,Cinemania Spurs 8917,94870 Hudson Locks Suite 971,Davishaven,Steven Cliffs,8
S00008918,Cinemania Square 8918,4642 Simon Estates Suite 451,Carrland,Jennifer Turnpike,5
S00008919,Cinemania Road 8919,392 Bowen Fork Apt. 013,South Maurice,Lisa Gateway,5
S00008920,Cinemania Dale 8920,2926 Williams Ports,Lorrainehaven,Pamela Prairie,5
S00008921,Cinemania Park 8921,966 Mcbride Cove,Lake Kathleenville,Jackson Wall,8
S00008922,Cinemania Points 8922,265 Kimberly Shoal Suite 971,Daryltown,Theresa Lane,8
S00008923,Cinemania Ridge 8923,55860 Justin Parkway,South Cindy,Young Plaza,5
S00008924,Cinemania Island 8924,87629 Tyler Points Apt. 382,Jonesfort,Townsend Lane,8
S00008925,Cinemania Harbors 8925,000 John Passage,Adamschester,Morales Coves,8
S00008926,Cinemania Creek 8926,96497 Edwards Light,Medinaburgh,Brian Rapids,8
S00008927,Cinemania Road 8927,326 Wilson Square,Boyertown,Karen Lock,10
S00008928,Cinemania Road 8928,38681 Brian Walk Suite 810,Lake Scott,James Village,5
S00008929,Cinemania Brooks 8929,384 Eddie Coves Apt. 321,Robertsmouth,Orozco Summit,8
S00008930,Cinemania Oval 8930,07545 Davis Valleys,Bradleychester,Mcfarland Trace,10
S00008931,Cinemania Corner 8931,1899 Jessica Spur Apt. 780,West Garyville,Sabrina Viaduct,10
S00008932,Cinemania Groves 8932,82765 Jill Course Apt. 223,Lake Marissafurt,Amber Heights,8
S00008933,Cinemania Ridges 8933,6248 Pearson Isle,Saundersmouth,Justin Locks,8
S00008934,Cinemania Shore 8934,8361 Matthew Roads Apt. 706,New Sandraberg,Sierra Locks,10
S00008935,Cinemania Orchard 8935,90795 Miller Lights,Sanchezstad,Moreno Village,10
S00008936,Cinemania Plaza 8936,1329 Clayton Passage,North Michael,Cook Port,10
S00008937,Cinemania Crest 8937,827 John Rest,South Jesse,Wilcox Field,10
S00008938,Cinemania Brook 8938,177 John Squares,North Mark,Cheryl Port,8
S00008939,Cinemania Street 8939,5721 Frederick Radial Apt. 316,West Tammytown,Galvan Street,10
S00008940,Cinemania Drive 8940,92695 Schneider Loaf Apt. 932,New Helen,Mendoza Greens,8
S00008941,Cinemania Drives 8941,31109 Linda Path,West Kristen,Walton Square,5
S00008942,Cinemania Mews 8942,116 Houston Overpass Apt. 344,Toniborough,Solis Plains,8
S00008943,Cinemania Pine 8943,4301 David Coves,Michaelview,Kathleen Corner,8
S00008944,Cinemania Garden 8944,3830 Brian Springs Suite 227,West Timothy,Howard Stream,5
S00008945,Cinemania Locks 8945,936 Lam Mill,Lake Melissa,Erika Plaza,10
S00008946,Cinemania Summit 8946,165 Thomas Squares,Lake Michelle,Phillips Pike,5
S00008947,Cinemania Lock 8947,980 Pearson Stream Apt. 426,Weaverstad,Lisa Ranch,8
S00008948,Cinemania Mission 8948,92322 Nguyen Mills,Gilberthaven,Patricia Skyway,5
S00008949,Cinemania Plaza 8949,33860 English Street,Salasmouth,Patricia Plaza,8
S00008950,Cinemania Squares 8950,1019 Kathleen Pines,Salasview,Bartlett Park,8
S00008951,Cinemania Extension 8951,433 Audrey Path Suite 513,Port Aaronstad,Baker Green,10
S00008952,Cinemania Glen 8952,16475 John Cove,Port Caitlinborough,Weaver Underpass,10
S00008953,Cinemania Bridge 8953,21379 Becker Locks,Lake Sarah,Figueroa Light,10
S00008954,Cinemania Mill 8954,865 Mosley Mall,Port Calvin,Madison Wall,10
S00008955,Cinemania Manors 8955,36688 Melanie Square Apt. 030,Tammymouth,Andrew River,5
S00008956,Cinemania Estates 8956,2807 Michael Square Suite 895,Port Elizabethfort,Scott Union,8
S00008957,Cinemania Path 8957,9370 John Plain Apt. 105,Josephbury,Mayo Lakes,5
S00008958,Cinemania Land 8958,9345 Stephanie Alley Suite 706,Lake Tara,Thomas Parkways,10
S00008959,Cinemania Crest 8959,1289 Frey Causeway Apt. 164,Phillipsstad,Huber Circles,8
S00008960,Cinemania Avenue 8960,8547 Heath Valley Suite 237,Jamieberg,Jennifer Lake,8
S00008961,Cinemania Alley 8961,8461 Silva Crescent Apt. 011,South Jasmine,Ashley Track,5
S00008962,Cinemania Stravenue 8962,279 Jackson Key Suite 635,Matthewchester,Osborne Harbors,8
S00008963,Cinemania Extension 8963,500 Taylor Track,Walkerhaven,Watts Radial,8
S00008964,Cinemania Estates 8964,370 Ramirez Curve Apt. 301,Kyleburgh,Dana Underpass,5
S00008965,Cinemania Port 8965,18740 Robert Extensions Suite 695,Bradleyfort,Bailey Freeway,10
S00008966,Cinemania Flats 8966,1425 Christina Estates Apt. 735,Kennethberg,Morgan Unions,5
S00008967,Cinemania Springs 8967,487 Richardson Lane Suite 532,Hannafurt,Trevor Mountains,5
S00008968,Cinemania Manors 8968,973 Lewis Underpass,Watersport,Jacob Underpass,8
S00008969,Cinemania Falls 8969,3937 Jesus Square Apt. 846,South Heatherbury,Jacob Lake,5
S00008970,Cinemania Motorway 8970,84612 Smith Villages,Greenfurt,Lisa Lodge,8
S00008971,Cinemania Inlet 8971,99642 Matthew Run Apt. 384,Larsonborough,Crawford Mountain,8
S00008972,Cinemania Well 8972,364 Sutton Summit Suite 638,Davisbury,Erik Ferry,8
S00008973,Cinemania Valley 8973,8677 Deanna Centers,Brandyton,Scott Turnpike,5
S00008974,Cinemania Knoll 8974,779 Kimberly Route Suite 201,East Patricia,Christopher Hollow,10
S00008975,Cinemania Via 8975,92811 Jose Plains Suite 595,East Robertchester,Daniel Turnpike,5
S00008976,Cinemania View 8976,40127 Janice Overpass Apt. 865,Lake Andresfort,Robinson Village,10
S00008977,Cinemania Lake 8977,533 Lester Plaza,Amyborough,Harris Port,10
S00008978,Cinemania Stravenue 8978,727 Shawn Spurs,New Bethmouth,Rose Branch,10
S00008979,Cinemania Dale 8979,3645 Tammy Mountain,Georgemouth,Alexandra Valley,10
S00008980,Cinemania Ranch 8980,08951 Brewer Valley,Ryanburgh,Williams Vista,10
S00008981,Cinemania Pass 8981,8047 Lisa Throughway Apt. 548,East Jaclyn,Charles Curve,8
S00008982,Cinemania Walks 8982,8274 Cameron Estate Apt. 161,North Logan,Kimberly Wall,10
S00008983,Cinemania Vista 8983,88632 Anna Ranch,South Davidfort,Jackson Freeway,5
S00008984,Cinemania Crossroad 8984,9847 Hernandez Trail,East Stephen,Jason Loop,10
S00008985,Cinemania Trafficway 8985,203 Thompson Tunnel Apt. 490,Rebeccashire,Gibbs Streets,8
S00008986,Cinemania Lane 8986,564 Miller Centers,New Michelleburgh,Jose Lodge,5
S00008987,Cinemania Throughway 8987,37262 David Dale,Chadburgh,Wright Branch,5
S00008988,Cinemania Heights 8988,8516 Martin Forks Suite 899,New Michaelafurt,Cortez Islands,8
S00008989,Cinemania Haven 8989,20415 Alvarez Glens,Knoxport,Stephanie Fork,8
S00008990,Cinemania Corners 8990,08327 Terry Turnpike,Abigailstad,Alicia Turnpike,8
S00008991,Cinemania Prairie 8991,6143 Kimberly Drive Apt. 458,North Philliptown,Osborne Extension,10
S00008992,Cinemania Cape 8992,956 Murillo Valleys,New Jeffrey,Stephen Hollow,10
S00008993,Cinemania Keys 8993,31363 Gary Lock,South Kristie,Tiffany Court,10
S00008994,Cinemania Circles 8994,20547 Ward Street Suite 718,Taylorfurt,Cunningham View,8
S00008995,Cinemania Ferry 8995,9150 Hannah Ridges Apt. 116,Flemingmouth,Acosta Mills,10
S00008996,Cinemania Avenue 8996,311 Craig Alley Suite 994,Port Michaelfort,Jason River,5
S00008997,Cinemania Forks 8997,841 Gerald Gardens,Villanuevafort,Corey Causeway,10
S00008998,Cinemania Path 8998,044 Anderson Island,South Sharon,Horne Cliffs,5
S00008999,Cinemania Fort 8999,7611 Keith Vista Apt. 869,East William,Susan Mountain,8
S00009000,Cinemania Coves 9000,8673 Todd Parkway Apt. 460,Marcusbury,Timothy Mount,5
S00009001,Cinemania Canyon 9001,7041 Cabrera Plain Suite 286,Heathstad,Villegas Mews,8
S00009002,Cinemania Meadow 9002,48059 Griffin Road Suite 551,East Andrew,Noah Way,10
S00009003,Cinemania Curve 9003,568 Jackson Tunnel Apt. 667,East Grace,Ritter Square,5
S00009004,Cinemania Fork 9004,45861 April River,Richardburgh,Robin Extension,8
S00009005,Cinemania Branch 9005,6353 Hamilton Shoal Suite 065,Hamiltonland,Harris Cape,8
S00009006,Cinemania Lake 9006,256 James Radial,Robertton,Benjamin Knolls,5
S00009007,Cinemania Lights 9007,945 Ricky Isle Apt. 594,Juanberg,George Wells,10
S00009008,Cinemania Pine 9008,962 Russell Islands Suite 978,Michelleview,Ian Rapid,10
S00009009,Cinemania Island 9009,462 Dunn Ports,Stephanieland,Cynthia Loop,8
S00009010,Cinemania Causeway 9010,79122 Anthony Lodge,Thomasmouth,Gonzalez Divide,5
S00009011,Cinemania Ford 9011,98674 Chase Circles Apt. 797,West Joshua,Carla Stravenue,5
S00009012,Cinemania Orchard 9012,332 Caitlyn Brook,East Daniel,Henry Fort,10
S00009013,Cinemania Drives 9013,68749 Tara Pass Apt. 776,Aprilton,Garcia Gardens,5
S00009014,Cinemania Isle 9014,342 John Union Apt. 702,Adamton,Rose Place,10
S00009015,Cinemania Walks 9015,911 Miller Meadows Apt. 547,Kruegerbury,Bruce Trace,5
S00009016,Cinemania Crescent 9016,929 Fuentes Coves Apt. 257,Connerberg,Samantha Plains,10
S00009017,Cinemania Stream 9017,8722 Johnson Mountain,New Anthony,Cassandra Court,8
S00009018,Cinemania Inlet 9018,57277 Theresa Islands Suite 620,West Angelahaven,Phillips Circles,10
S00009019,Cinemania Street 9019,33232 Payne Views Suite 929,Lake Susanfort,Hull Pike,10
S00009020,Cinemania Avenue 9020,63375 Cooper Grove,Antoniofurt,Alexis Corners,10
S00009021,Cinemania Drive 9021,98003 Mata Lakes Apt. 015,Sarachester,Hale Plaza,10
S00009022,Cinemania Park 9022,150 Vincent Dale Apt. 912,South Robert,Lamb Tunnel,5
S00009023,Cinemania Grove 9023,549 Donald Heights Apt. 154,Jasonmouth,Christopher Causeway,8
S00009024,Cinemania Roads 9024,011 Jennifer Square,Port Karina,Ross Well,8
S00009025,Cinemania Stravenue 9025,167 Carter Radial Suite 401,Thomaschester,Sue Garden,10
S00009026,Cinemania Valley 9026,921 Craig Springs Apt. 697,Rebeccaport,Christopher Square,10
S00009027,Cinemania Station 9027,3811 Odom Stream,New Katherine,Maxwell Ranch,5
S00009028,Cinemania Square 9028,003 Tucker Way,West Colleenbury,Robertson Ford,5
S00009029,Cinemania Fort 9029,48852 Michael Pines Suite 436,South Mariastad,Mason Expressway,10
S00009030,Cinemania Flats 9030,8240 Schultz Estate Suite 774,Sabrinashire,Sally Falls,8
S00009031,Cinemania Mountain 9031,071 Alexander Shore Suite 121,West Jamesborough,Lynn Walk,10
S00009032,Cinemania Circles 9032,947 Watts Drives Suite 527,Port Justin,Wade Ports,5
S00009033,Cinemania Mews 9033,2396 Martin Lodge,South Marieland,Michael Extensions,5
S00009034,Cinemania Turnpike 9034,0864 Benitez View Suite 548,West Staceytown,Murray Overpass,5
S00009035,Cinemania Wells 9035,05067 Michelle Harbors,North Thomasburgh,Bailey Trail,8
S00009036,Cinemania Prairie 9036,6239 Joyce Highway Suite 102,Tonyaview,Campbell Lakes,5
S00009037,Cinemania Ridges 9037,463 Roberts Stravenue,East Ronald,Miller Pike,5
S00009038,Cinemania Haven 9038,04241 Nelson Fall Apt. 705,West Nicolestad,Grant Camp,5
S00009039,Cinemania Bypass 9039,44765 Brown Forest Apt. 726,Thomasborough,Dominique Trace,5
S00009040,Cinemania Fort 9040,353 Calhoun Station,Robinsonfurt,Donald Brook,10
S00009041,Cinemania Grove 9041,1285 Turner Pines Suite 034,Joneschester,John Valleys,8
